juz,no_ayat,sent,tag,pos,sentence #
5,13,"['Tetapi', 'karena', 'mereka', 'melanggar', 'janjinya', 'Kami', 'kutuki', 'mereka', 'dan', 'Kami', 'jadikan', 'hati', 'mereka', 'keras', 'membatu', 'Mereka', 'suka', 'merubah', 'perkataan', 'Allah', 'dari', 'tempat-tempatnya', 'dan', 'mereka', 'sengaja', 'melupakan', 'sebagian', 'dari', 'apa', 'yang', 'mereka', 'telah', 'diperingatkan', 'dengannya', 'dan', 'kamu', 'Muhammad', 'senantiasa', 'akan', 'melihat', 'kekhianatan', 'dari', 'mereka', 'kecuali', 'sedikit', 'diantara', 'mereka', 'yang', 'tidak', 'berkhianat', 'maka', 'maafkanlah', 'mereka', 'dan', 'biarkan', 'mereka', 'sesungguhnya', 'Allah', 'menyukai', 'orang-orang', 'yang', 'berbuat', 'baik']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER']","['CC', 'SC', 'PRP', 'VB', 'RB', 'PRP', 'VB', 'PRP', 'CC', 'PRP', 'VB', 'VB', 'PRP', 'JJ', 'CD', 'PRP', 'VB', 'VB', 'NN', 'NNP', 'IN', 'NN', 'CC', 'PRP', 'RB', 'VB', 'CD', 'IN', 'WH', 'SC', 'PRP', 'MD', 'VB', 'NN', 'CC', 'NN', 'NNP', 'RB', 'MD', 'VB', 'NN', 'IN', 'PRP', 'VB', 'CD', 'NN', 'PRP', 'SC', 'NEG', 'VB', 'SC', 'VB', 'PRP', 'CC', 'VB', 'PRP', 'RB', 'NNP', 'VB', 'NN', 'SC', 'VB', 'JJ']",682
6,62,"['Kemudian', 'mereka', 'hamba', 'Allah', 'dikembalikan', 'kepada', 'Allah', 'Penguasa', 'mereka', 'yang', 'sebenarnya', 'Ketahuilah', 'bahwa', 'segala', 'hukum', 'pada', 'hari', 'itu', 'kepunyaan-Nya', 'Dan', 'Dialah', 'Pembuat', 'Perhitungan', 'yang', 'paling', 'cepat']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['CC', 'PRP', 'VB', 'NNP', 'VB', 'IN', 'NNP', 'NNP', 'PRP', 'SC', 'RB', 'NNP', 'SC', 'CD', 'NN', 'IN', 'NN', 'PR', 'VB', 'NNP', 'NNP', 'NNP', 'NNP', 'SC', 'RB', 'JJ']",851
5,5,"['Pada', 'hari', 'ini', 'dihalalkan', 'bagimu', 'yang', 'baik-baik', 'Makanan', 'sembelihan', 'orang-orang', 'yang', 'diberi', 'Al', 'Kitab', 'itu', 'halal', 'bagimu', 'dan', 'makanan', 'kamu', 'halal', 'pula', 'bagi', 'mereka', 'Dan', 'dihalalkan', 'mangawini', 'wanita', 'yang', 'menjaga', 'kehormatan', 'diantara', 'wanita-wanita', 'yang', 'beriman', 'dan', 'wanita-wanita', 'yang', 'menjaga', 'kehormatan', 'di', 'antara', 'orang-orang', 'yang', 'diberi', 'Al', 'Kitab', 'sebelum', 'kamu', 'bila', 'kamu', 'telah', 'membayar', 'mas', 'kawin', 'mereka', 'dengan', 'maksud', 'menikahinya', 'tidak', 'dengan', 'maksud', 'berzina', 'dan', 'tidak', 'pula', 'menjadikannya', 'gundik-gundik', 'Barangsiapa', 'yang', 'kafir', 'sesudah', 'beriman', 'tidak', 'menerima', 'hukum-hukum', 'Islam', 'maka', 'hapuslah', 'amalannya', 'dan', 'ia', 'di', 'hari', 'kiamat', 'termasuk', 'orang-orang', 'merugi']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER']","['IN', 'NN', 'PR', 'VB', 'NN', 'SC', 'VB', 'NN', 'NN', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'PR', 'NN', 'NN', 'CC', 'NN', 'NN', 'NN', 'RB', 'IN', 'PRP', 'CC', 'VB', 'NN', 'NN', 'SC', 'VB', 'NN', 'NN', 'NN', 'SC', 'NN', 'CC', 'NN', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'SC', 'VB', 'SC', 'VB', 'MD', 'VB', 'NN', 'NN', 'PRP', 'IN', 'NN', 'RB', 'NEG', 'IN', 'NN', 'NN', 'CC', 'NEG', 'RB', 'RB', 'VB', 'NNP', 'SC', 'NN', 'SC', 'NN', 'NEG', 'VB', 'NN', 'NNP', 'SC', 'VB', 'NN', 'CC', 'PRP', 'IN', 'NN', 'NN', 'VB', 'NN', 'JJ']",674
2,184,"['yaitu', 'dalam', 'beberapa', 'hari', 'yang', 'tertentu', 'Maka', 'barangsiapa', 'diantara', 'kamu', 'ada', 'yang', 'sakit', 'atau', 'dalam', 'perjalanan', 'lalu', 'ia', 'berbuka', 'maka', 'wajiblah', 'baginya', 'berpuasa', 'sebanyak', 'hari', 'yang', 'ditinggalkan', 'itu', 'pada', 'hari-hari', 'yang', 'lain', 'Dan', 'wajib', 'bagi', 'orang-orang', 'yang', 'berat', 'menjalankannya', 'jika', 'mereka', 'tidak', 'berpuasa', 'membayar', 'fidyah', 'yaitu', 'memberi', 'makan', 'seorang', 'miskin', 'Barangsiapa', 'yang', 'dengan', 'kerelaan', 'hati', 'mengerjakan', 'kebajikan', 'maka', 'itulah', 'yang', 'lebih', 'baik', 'baginya', 'Dan', 'berpuasa', 'lebih', 'baik', 'bagimu', 'jika', 'kamu', 'mengetahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['SC', 'IN', 'CD', 'NN', 'SC', 'VB', 'NNP', 'WH', 'NN', 'NN', 'VB', 'SC', 'JJ', 'CC', 'IN', 'NN', 'CC', 'PRP', 'VB', 'SC', 'VB', 'RB', 'VB', 'CD', 'NN', 'SC', 'VB', 'PR', 'IN', 'NN', 'SC', 'JJ', 'CC', 'JJ', 'IN', 'NN', 'SC', 'JJ', 'RB', 'SC', 'PRP', 'NEG', 'JJ', 'VB', 'NN', 'SC', 'VB', 'VB', 'NND', 'JJ', 'WH', 'SC', 'IN', 'NN', 'VB', 'VB', 'VB', 'SC', 'VB', 'SC', 'RB', 'JJ', 'RB', 'CC', 'NN', 'RB', 'JJ', 'VB', 'SC', 'VB', 'VB']",191
6,109,"['Mereka', 'bersumpah', 'dengan', 'nama', 'Allah', 'dengan', 'segala', 'kesungguhan', 'bahwa', 'sungguh', 'jika', 'datang', 'kepada', 'mereka', 'sesuatu', 'mu', 'jizat', 'pastilah', 'mereka', 'beriman', 'kepada-Nya', 'Katakanlah', 'Sesungguhnya', 'mukjizat-mukjizat', 'itu', 'hanya', 'berada', 'di', 'sisi', 'Allah', 'Dan', 'apakah', 'yang', 'memberitahukan', 'kepadamu', 'bahwa', 'apabila', 'mukjizat', 'datang', 'mereka', 'tidak', 'akan', 'beriman']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['PRP', 'VB', 'IN', 'NN', 'NNP', 'IN', 'CD', 'NN', 'SC', 'VB', 'SC', 'VB', 'IN', 'PRP', 'CD', 'NN', 'NN', 'NN', 'PRP', 'NN', 'NN', 'NNP', 'NNP', 'NN', 'PR', 'RB', 'VB', 'IN', 'NN', 'NNP', 'NNP', 'WH', 'SC', 'VB', 'NN', 'SC', 'SC', 'VB', 'VB', 'PRP', 'NEG', 'MD', 'VB']",898
3,2,"['Allah', 'tidak', 'ada', 'Tuhan', 'yang', 'berhak', 'disembah', 'melainkan', 'Dia', 'Yang', 'hidup', 'kekal', 'lagi', 'terus', 'menerus', 'mengurus', 'makhluk-Nya']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'NEG', 'VB', 'NN', 'SC', 'NN', 'VB', 'VB', 'NNP', 'NNP', 'NN', 'JJ', 'RB', 'RB', 'MD', 'VB', 'NN']",295
5,75,"['Al', 'Masih', 'putera', 'Maryam', 'itu', 'hanyalah', 'seorang', 'Rasul', 'yang', 'sesungguhnya', 'telah', 'berlalu', 'sebelumnya', 'beberapa', 'rasul', 'dan', 'ibunya', 'seorang', 'yang', 'sangat', 'benar', 'kedua-duanya', 'biasa', 'memakan', 'makanan', 'Perhatikan', 'bagaimana', 'Kami', 'menjelaskan', 'kepada', 'mereka', 'ahli', 'kitab', 'tanda-tanda', 'kekuasaan', 'Kami', 'kemudian', 'perhatikanlah', 'bagaimana', 'mereka', 'berpaling', 'dari', 'memperhatikan', 'ayat-ayat', 'Kami', 'itu']","['B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'NNP', 'NNP', 'NNP', 'PR', 'VB', 'NND', 'NNP', 'SC', 'RB', 'MD', 'RB', 'SC', 'CD', 'NN', 'CC', 'CD', 'NND', 'SC', 'RB', 'JJ', 'RB', 'JJ', 'VB', 'NN', 'VB', 'WH', 'PRP', 'VB', 'IN', 'PRP', 'VB', 'NN', 'NN', 'NN', 'PRP', 'CC', 'VB', 'WH', 'PRP', 'VB', 'IN', 'VB', 'NN', 'PRP', 'PR']",744
2,103,"['Sesungguhnya', 'kalau', 'mereka', 'beriman', 'dan', 'bertakwa', 'niscaya', 'mereka', 'akan', 'mendapat', 'pahala', 'dan', 'sesungguhnya', 'pahala', 'dari', 'sisi', 'Allah', 'adalah', 'lebih', 'baik', 'kalau', 'mereka', 'mengetahui']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'SC', 'PRP', 'NN', 'CC', 'NN', 'NN', 'PRP', 'MD', 'VB', 'NN', 'CC', 'RB', 'VB', 'IN', 'NN', 'NNP', 'VB', 'RB', 'JJ', 'SC', 'PRP', 'VB']",110
4,47,"['Hai', 'orang-orang', 'yang', 'telah', 'diberi', 'Al', 'Kitab', 'berimanlah', 'kamu', 'kepada', 'apa', 'yang', 'telah', 'Kami', 'turunkan', 'Al', 'Quran', 'yang', 'membenarkan', 'Kitab', 'yang', 'ada', 'pada', 'kamu', 'sebelum', 'Kami', 'mengubah', 'mukamu', 'lalu', 'Kami', 'putarkan', 'ke', 'belakang', 'atau', 'Kami', 'kutuki', 'mereka', 'sebagaimana', 'Kami', 'telah', 'mengutuki', 'orang-orang', 'yang', 'berbuat', 'maksiat', 'pada', 'hari', 'Sabtu', 'Dan', 'ketetapan', 'Allah', 'pasti', 'berlaku']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['IN', 'NN', 'SC', 'MD', 'VB', 'NNP', 'NNP', 'VB', 'NN', 'IN', 'WH', 'SC', 'MD', 'PRP', 'VB', 'NNP', 'NNP', 'SC', 'VB', 'NNP', 'SC', 'VB', 'IN', 'NN', 'SC', 'PRP', 'VB', 'NN', 'CC', 'PRP', 'VB', 'IN', 'NN', 'CC', 'PRP', 'VB', 'PRP', 'SC', 'PRP', 'MD', 'VB', 'NN', 'SC', 'VB', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'VB']",540
6,150,"['Katakanlah', 'Bawalah', 'kemari', 'saksi-saksi', 'kamu', 'yang', 'dapat', 'mempersaksikan', 'bahwasanya', 'Allah', 'telah', 'mengharamkan', 'makanan', 'yang', 'kamu', 'haramkan', 'ini', 'Jika', 'mereka', 'mempersaksikan', 'maka', 'janganlah', 'kamu', 'ikut', 'pula', 'menjadi', 'saksi', 'bersama', 'mereka', 'dan', 'janganlah', 'kamu', 'mengikuti', 'hawa', 'nafsu', 'orang-orang', 'yang', 'mendustakan', 'ayat-ayat', 'Kami', 'dan', 'orang-orang', 'yang', 'tidak', 'beriman', 'kepada', 'kehidupan', 'akhirat', 'sedang', 'mereka', 'mempersekutukan', 'Tuhan', 'mereka']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['NNP', 'NNP', 'VB', 'NN', 'NN', 'SC', 'MD', 'VB', 'NN', 'NNP', 'MD', 'VB', 'NN', 'SC', 'VB', 'NN', 'PR', 'SC', 'PRP', 'VB', 'SC', 'VB', 'NN', 'VB', 'RB', 'VB', 'NN', 'IN', 'PRP', 'CC', 'NN', 'NN', 'VB', 'VB', 'NN', 'NN', 'SC', 'VB', 'NN', 'PRP', 'CC', 'NN', 'SC', 'NEG', 'NN', 'IN', 'NN', 'NN', 'MD', 'PRP', 'VB', 'NN', 'PRP']",939
2,62,"['Sesungguhnya', 'orang-orang', 'mukmin', 'orang-orang', 'Yahudi', 'orang-orang', 'Nasrani', 'dan', 'orang-orang', 'Shabiin', 'siapa', 'saja', 'diantara', 'mereka', 'yang', 'benar-benar', 'beriman', 'kepada', 'Allah', 'hari', 'kemudian', 'dan', 'beramal', 'saleh', 'mereka', 'akan', 'menerima', 'pahala', 'dari', 'Tuhan', 'mereka', 'tidak', 'ada', 'kekhawatiran', 'kepada', 'mereka', 'dan', 'tidak', 'pula', 'mereka', 'bersedih', 'hati']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'B-PER+B-PER', 'I-PER+I-PER', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'NN', 'NN', 'NN', 'NNP', 'NN', 'NNP', 'CC', 'NN', 'NNP', 'WH', 'RB', 'NN', 'PRP', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'CC', 'CC', 'JJ', 'IN', 'PRP', 'MD', 'VB', 'NN', 'IN', 'NN', 'PRP', 'NEG', 'VB', 'NN', 'IN', 'PRP', 'CC', 'NEG', 'RB', 'PRP', 'MD', 'VB']",69
6,140,"['Sesungguhnya', 'rugilah', 'orang', 'yang', 'membunuh', 'anak-anak', 'mereka', 'karena', 'kebodohan', 'lagi', 'tidak', 'mengetahui', 'dan', 'mereka', 'mengharamkan', 'apa', 'yang', 'Allah', 'telah', 'rezeki-kan', 'pada', 'mereka', 'dengan', 'semata-mata', 'mengada-adakan', 'terhadap', 'Allah', 'Sesungguhnya', 'mereka', 'telah', 'sesat', 'dan', 'tidaklah', 'mereka', 'mendapat', 'petunjuk']","['O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'VB', 'NN', 'SC', 'VB', 'NN', 'PRP', 'SC', 'NN', 'RB', 'NEG', 'VB', 'CC', 'PRP', 'VB', 'WH', 'SC', 'NNP', 'MD', 'VB', 'IN', 'PRP', 'IN', 'NN', 'VB', 'IN', 'NNP', 'NNP', 'PRP', 'MD', 'VB', 'CC', 'NN', 'PRP', 'VB', 'VB']",929
4,97,"['Sesungguhnya', 'orang-orang', 'yang', 'diwafatkan', 'malaikat', 'dalam', 'keadaan', 'menganiaya', 'diri', 'sendiri', 'kepada', 'mereka', 'malaikat', 'bertanya', 'Dalam', 'keadaan', 'bagaimana', 'kamu', 'ini', 'Mereka', 'menjawab', 'Adalah', 'kami', 'orang-orang', 'yang', 'tertindas', 'di', 'negeri', 'Mekah', 'Para', 'malaikat', 'berkata', 'Bukankah', 'bumi', 'Allah', 'itu', 'luas', 'sehingga', 'kamu', 'dapat', 'berhijrah', 'di', 'bumi', 'itu', 'Orang-orang', 'itu', 'tempatnya', 'neraka', 'Jahannam', 'dan', 'Jahannam', 'itu', 'seburuk-buruk', 'tempat', 'kembali']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+I-PER', 'O+I-PER', 'O+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['RB', 'NN', 'SC', 'VB', 'NN', 'IN', 'NN', 'NN', 'NN', 'NN', 'IN', 'PRP', 'VB', 'RB', 'IN', 'NN', 'WH', 'NN', 'PR', 'PRP', 'VB', 'NN', 'PRP', 'NN', 'SC', 'VB', 'IN', 'NN', 'NNP', 'NNP', 'NNP', 'VB', 'NNP', 'NNP', 'NNP', 'PR', 'JJ', 'SC', 'VB', 'MD', 'VB', 'IN', 'NN', 'PR', 'NN', 'PR', 'RB', 'SC', 'NNP', 'CC', 'NNP', 'PR', 'VB', 'NN', 'VB']",590
3,100,"['Hai', 'orang-orang', 'yang', 'beriman', 'jika', 'kamu', 'mengikuti', 'sebahagian', 'dari', 'orang-orang', 'yang', 'diberi', 'Al', 'Kitab', 'niscaya', 'mereka', 'akan', 'mengembalikan', 'kamu', 'menjadi', 'orang', 'kafir', 'sesudah', 'kamu', 'beriman']","['O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O']","['IN', 'NN', 'SC', 'NN', 'SC', 'VB', 'VB', 'NN', 'IN', 'NN', 'SC', 'VB', 'NNP', 'NNP', 'VB', 'PRP', 'MD', 'VB', 'NN', 'VB', 'NN', 'NN', 'SC', 'VB', 'NN']",393
2,243,"['Apakah', 'kamu', 'tidak', 'memperhatikan', 'orang-orang', 'yang', 'ke', 'luar', 'dari', 'kampung', 'halaman', 'mereka', 'sedang', 'mereka', 'beribu-ribu', 'jumlahnya', 'karena', 'takut', 'mati', 'maka', 'Allah', 'berfirman', 'kepada', 'mereka', 'Matilah', 'kamu', 'kemudian', 'Allah', 'menghidupkan', 'mereka', 'Sesungguhnya', 'Allah', 'mempunyai', 'karunia', 'terhadap', 'manusia', 'tetapi', 'kebanyakan', 'manusia', 'tidak', 'bersyukur']","['O+O', 'O+O', 'O+O', 'O+O', 'B-PER+B-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'I-PER+I-PER', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['WH', 'NN', 'NEG', 'VB', 'NN', 'SC', 'IN', 'NN', 'IN', 'NN', 'NN', 'PRP', 'MD', 'PRP', 'CD', 'NN', 'SC', 'VB', 'VB', 'SC', 'NN', 'NN', 'IN', 'PRP', 'NN', 'NN', 'CC', 'NNP', 'VB', 'PRP', 'NNP', 'NNP', 'VB', 'NN', 'IN', 'NN', 'CC', 'CD', 'NN', 'NEG', 'VB']",250
2,32,"['Mereka', 'menjawab', 'Maha', 'Suci', 'Engkau', 'tidak', 'ada', 'yang', 'kami', 'ketahui', 'selain', 'dari', 'apa', 'yang', 'telah', 'Engkau', 'ajarkan', 'kepada', 'kami', 'sesungguhnya', 'Engkaulah', 'Yang', 'Maha', 'Mengetahui', 'lagi', 'Maha', 'Bijaksana']","['O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O', 'O+O']","['PRP', 'VB', 'NNP', 'NNP', 'NNP', 'NEG', 'VB', 'SC', 'PRP', 'VB', 'JJ', 'IN', 'WH', 'SC', 'MD', 'VB', 'VB', 'IN', 'PRP', 'RB', 'NNP', 'NNP', 'NNP', 'NNP', 'RB', 'NNP', 'NNP']",39
