juz,no_ayat,word_list,pos_list,level_2,level_2,joint_tag
2,26,berupa,VB,O,O,O+O
2,26,nyamuk,NN,O,O,O+O
2,26,atau,CC,O,O,O+O
2,26,yang,SC,O,O,O+O
2,26,lebih,RB,O,O,O+O
2,26,rendah,JJ,O,O,O+O
2,26,dari,IN,O,O,O+O
2,26,itu,PR,O,O,O+O
2,26,Adapun,IN,O,O,O+O
2,26,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,26,yang,SC,I-PER,I-PER,I-PER+I-PER
2,26,beriman,NN,I-PER,I-PER,I-PER+I-PER
2,26,maka,SC,O,O,O+O
2,26,mereka,PRP,O,O,O+O
2,26,yakin,JJ,O,O,O+O
2,26,bahwa,SC,O,O,O+O
2,26,perumpamaan,NN,O,O,O+O
2,26,itu,PR,O,O,O+O
2,26,benar,JJ,O,O,O+O
2,26,dari,IN,O,O,O+O
2,26,Tuhan,NN,O,O,O+O
2,26,mereka,PRP,O,O,O+O
2,26,tetapi,CC,O,O,O+O
2,26,mereka,PRP,B-PER,B-PER,B-PER+B-PER
2,26,yang,SC,I-PER,I-PER,I-PER+I-PER
2,26,kafir,NN,I-PER,I-PER,I-PER+I-PER
2,26,mengatakan,VB,O,O,O+O
2,26,Apakah,NNP,O,O,O+O
2,26,maksud,NNP,O,O,O+O
2,26,Allah,NNP,O,O,O+O
2,26,menjadikan,VB,O,O,O+O
2,26,ini,PR,O,O,O+O
2,26,untuk,SC,O,O,O+O
2,26,perumpamaan,NN,O,O,O+O
2,26,Dengan,IN,O,O,O+O
2,26,perumpamaan,NN,O,O,O+O
2,26,itu,PR,O,O,O+O
2,26,banyak,CD,O,O,O+O
2,26,orang,NN,B-PER,B-PER,B-PER+B-PER
2,26,yang,SC,I-PER,I-PER,I-PER+I-PER
2,26,disesatkan,VB,I-PER,I-PER,I-PER+I-PER
2,26,Allah,NNP,I-PER,I-PER,I-PER+I-PER
2,26,dan,CC,O,O,O+O
2,26,dengan,IN,O,O,O+O
2,26,perumpamaan,NN,O,O,O+O
2,26,itu,PR,O,O,O+O
2,26,pula,RB,O,O,O+O
2,26,banyak,CD,O,O,O+O
2,26,orang,NN,O,O,O+O
2,26,yang,SC,O,O,O+O
2,26,diberi-Nya,VB,O,O,O+O
2,26,petunjuk,NN,O,O,O+O
2,26,Dan,CC,O,O,O+O
2,26,tidak,NEG,O,O,O+O
2,26,ada,VB,O,O,O+O
2,26,yang,SC,O,O,O+O
2,26,disesatkan,VB,O,O,O+O
2,26,Allah,NNP,O,O,O+O
2,26,kecuali,VB,O,O,O+O
2,26,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,26,yang,SC,I-PER,I-PER,I-PER+I-PER
2,26,fasik,JJ,I-PER,I-PER,I-PER+I-PER
2,27,yaitu,SC,O,O,O+O
2,27,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,27,yang,SC,I-PER,I-PER,I-PER+I-PER
2,27,melanggar,VB,I-PER,I-PER,I-PER+I-PER
2,27,perjanjian,NN,I-PER,I-PER,I-PER+I-PER
2,27,Allah,NNP,I-PER,I-PER,I-PER+I-PER
2,27,sesudah,SC,O,I-PER,O+I-PER
2,27,perjanjian,NN,O,I-PER,O+I-PER
2,27,itu,PR,O,I-PER,O+I-PER
2,27,teguh,VB,O,I-PER,O+I-PER
2,27,dan,CC,O,O,O+O
2,27,memutuskan,VB,O,O,O+O
2,27,apa,WH,O,O,O+O
2,27,yang,SC,O,O,O+O
2,27,diperintahkan,VB,O,O,O+O
2,27,Allah,NNP,O,O,O+O
2,27,kepada,IN,O,O,O+O
2,27,mereka,PRP,O,O,O+O
2,27,untuk,SC,O,O,O+O
2,27,menghubungkannya,RB,O,O,O+O
2,27,dan,CC,O,O,O+O
2,27,membuat,VB,O,O,O+O
2,27,kerusakan,NN,O,O,O+O
2,27,di,IN,O,O,O+O
2,27,muka,NN,O,O,O+O
2,27,bumi,NN,O,O,O+O
2,27,Mereka,PRP,O,O,O+O
2,27,itulah,VB,O,O,O+O
2,27,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,27,yang,SC,I-PER,I-PER,I-PER+I-PER
2,27,rugi,JJ,I-PER,I-PER,I-PER+I-PER
2,28,Mengapa,CD,O,O,O+O
2,28,kamu,NN,O,O,O+O
2,28,kafir,NN,O,O,O+O
2,28,kepada,IN,O,O,O+O
2,28,Allah,NNP,O,O,O+O
2,28,padahal,CC,O,O,O+O
2,28,kamu,NN,O,O,O+O
2,28,tadinya,RB,O,O,O+O
2,28,mati,VB,O,O,O+O
2,28,lalu,CC,O,O,O+O
2,28,Allah,NNP,O,O,O+O
2,28,menghidupkan,VB,O,O,O+O
2,28,kamu,NN,O,O,O+O
2,28,kemudian,CC,O,O,O+O
2,28,kamu,NN,O,O,O+O
2,28,dimatikan,VB,O,O,O+O
2,28,dan,CC,O,O,O+O
2,28,dihidupkan-Nya,NN,O,O,O+O
2,28,kembali,VB,O,O,O+O
2,28,kemudian,CC,O,O,O+O
2,28,kepada-Nya-lah,NN,O,O,O+O
2,28,kamu,NN,O,O,O+O
2,28,dikembalikan,VB,O,O,O+O
2,29,Dialah,NNP,O,O,O+O
2,29,Allah,NNP,O,O,O+O
2,29,yang,SC,O,O,O+O
2,29,menjadikan,VB,O,O,O+O
2,29,segala,CD,O,O,O+O
2,29,yang,SC,O,O,O+O
2,29,ada,VB,O,O,O+O
2,29,di,IN,O,O,O+O
2,29,bumi,NN,O,O,O+O
2,29,untuk,SC,O,O,O+O
2,29,kamu,NN,O,O,O+O
2,29,dan,CC,O,O,O+O
2,29,Dia,PRP,O,O,O+O
2,29,berkehendak,NEG,O,O,O+O
2,29,menciptakan,VB,O,O,O+O
2,29,langit,NN,O,O,O+O
2,29,lalu,CC,O,O,O+O
2,29,dijadikan-Nya,NN,O,O,O+O
2,29,tujuh,CD,O,O,O+O
2,29,langit,NN,O,O,O+O
2,29,Dan,NNP,O,O,O+O
2,29,Dia,NNP,O,O,O+O
2,29,Maha,NNP,O,O,O+O
2,29,Mengetahui,NNP,O,O,O+O
2,29,segala,CD,O,O,O+O
2,29,sesuatu,CD,O,O,O+O
2,30,Ingatlah,NN,O,O,O+O
2,30,ketika,SC,O,O,O+O
2,30,Tuhanmu,NNP,O,O,O+O
2,30,berfirman,NN,O,O,O+O
2,30,kepada,IN,O,O,O+O
2,30,para,DT,O,O,O+O
2,30,Malaikat,NNP,O,O,O+O
2,30,Sesungguhnya,NNP,O,O,O+O
2,30,Aku,NNP,O,O,O+O
2,30,hendak,NEG,O,O,O+O
2,30,menjadikan,VB,O,O,O+O
2,30,seorang,NND,B-PER,B-PER,B-PER+B-PER
2,30,khalifah,NN,I-PER,I-PER,I-PER+I-PER
2,30,di,IN,O,O,O+O
2,30,muka,NN,O,O,O+O
2,30,bumi,NN,O,O,O+O
2,30,Mereka,PRP,O,O,O+O
2,30,berkata,VB,O,O,O+O
2,30,Mengapa,NNP,O,O,O+O
2,30,Engkau,NNP,O,O,O+O
2,30,hendak,NEG,O,O,O+O
2,30,menjadikan,VB,O,O,O+O
2,30,khalifah,NN,O,O,O+O
2,30,di,IN,O,O,O+O
2,30,bumi,NN,O,O,O+O
2,30,itu,PR,O,O,O+O
2,30,orang,NN,B-PER,B-PER,B-PER+B-PER
2,30,yang,SC,I-PER,I-PER,I-PER+I-PER
2,30,akan,MD,I-PER,I-PER,I-PER+I-PER
2,30,membuat,VB,I-PER,I-PER,I-PER+I-PER
2,30,kerusakan,NN,I-PER,I-PER,I-PER+I-PER
2,30,padanya,NN,I-PER,I-PER,I-PER+I-PER
2,30,dan,CC,O,I-PER,O+I-PER
2,30,menumpahkan,VB,O,I-PER,O+I-PER
2,30,darah,NN,O,I-PER,O+I-PER
2,30,padahal,CC,O,O,O+O
2,30,kami,PRP,O,O,O+O
2,30,senantiasa,RB,O,O,O+O
2,30,bertasbih,RB,O,O,O+O
2,30,dengan,SC,O,O,O+O
2,30,memuji,VB,O,O,O+O
2,30,Engkau,NNP,O,O,O+O
2,30,dan,CC,O,O,O+O
2,30,mensucikan,VB,O,O,O+O
2,30,Engkau,NNP,O,O,O+O
2,30,Tuhan,NNP,O,O,O+O
2,30,berfirman,NNP,O,O,O+O
2,30,Sesungguhnya,NNP,O,O,O+O
2,30,Aku,NNP,O,O,O+O
2,30,mengetahui,VB,O,O,O+O
2,30,apa,WH,O,O,O+O
2,30,yang,SC,O,O,O+O
2,30,tidak,NEG,O,O,O+O
2,30,kamu,VB,O,O,O+O
2,30,ketahui,VB,O,O,O+O
2,31,Dan,CC,O,O,O+O
2,31,Dia,PRP,O,O,O+O
2,31,mengajarkan,VB,O,O,O+O
2,31,kepada,IN,O,O,O+O
2,31,Adam,NNP,B-PER,B-PER,B-PER+B-PER
2,31,nama-nama,VB,O,O,O+O
2,31,benda-benda,NN,O,O,O+O
2,31,seluruhnya,NN,O,O,O+O
2,31,kemudian,CC,O,O,O+O
2,31,mengemukakannya,RB,O,O,O+O
2,31,kepada,IN,O,O,O+O
2,31,para,DT,O,O,O+O
2,31,Malaikat,NN,O,O,O+O
2,31,lalu,CC,O,O,O+O
2,31,berfirman,NN,O,O,O+O
2,31,Sebutkanlah,NNP,O,O,O+O
2,31,kepada-Ku,VB,O,O,O+O
2,31,nama,NN,O,O,O+O
2,31,benda-benda,NN,O,O,O+O
2,31,itu,PR,O,O,O+O
2,31,jika,SC,O,O,O+O
2,31,kamu,VB,O,O,O+O
2,31,mamang,NN,O,O,O+O
2,31,benar,JJ,O,O,O+O
2,31,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,31,yang,SC,I-PER,I-PER,I-PER+I-PER
2,31,benar,JJ,I-PER,I-PER,I-PER+I-PER
2,32,Mereka,PRP,O,O,O+O
2,32,menjawab,VB,O,O,O+O
2,32,Maha,NNP,O,O,O+O
2,32,Suci,NNP,O,O,O+O
2,32,Engkau,NNP,O,O,O+O
2,32,tidak,NEG,O,O,O+O
2,32,ada,VB,O,O,O+O
2,32,yang,SC,O,O,O+O
2,32,kami,PRP,O,O,O+O
2,32,ketahui,VB,O,O,O+O
2,32,selain,JJ,O,O,O+O
2,32,dari,IN,O,O,O+O
2,32,apa,WH,O,O,O+O
2,32,yang,SC,O,O,O+O
2,32,telah,MD,O,O,O+O
2,32,Engkau,VB,O,O,O+O
2,32,ajarkan,VB,O,O,O+O
2,32,kepada,IN,O,O,O+O
2,32,kami,PRP,O,O,O+O
2,32,sesungguhnya,RB,O,O,O+O
2,32,Engkaulah,NNP,O,O,O+O
2,32,Yang,NNP,O,O,O+O
2,32,Maha,NNP,O,O,O+O
2,32,Mengetahui,NNP,O,O,O+O
2,32,lagi,RB,O,O,O+O
2,32,Maha,NNP,O,O,O+O
2,32,Bijaksana,NNP,O,O,O+O
2,33,Allah,NNP,O,O,O+O
2,33,berfirman,NNP,O,O,O+O
2,33,Hai,NNP,O,O,O+O
2,33,Adam,NNP,B-PER,B-PER,B-PER+B-PER
2,33,beritahukanlah,VB,O,O,O+O
2,33,kepada,IN,O,O,O+O
2,33,mereka,PRP,O,O,O+O
2,33,nama-nama,NN,O,O,O+O
2,33,benda,NN,O,O,O+O
2,33,ini,PR,O,O,O+O
2,33,Maka,NNP,O,O,O+O
2,33,setelah,SC,O,O,O+O
2,33,diberitahukannya,RB,O,O,O+O
2,33,kepada,IN,O,O,O+O
2,33,mereka,PRP,O,O,O+O
2,33,nama-nama,NN,O,O,O+O
2,33,benda,NN,O,O,O+O
2,33,itu,PR,O,O,O+O
2,33,Allah,NNP,O,O,O+O
2,33,berfirman,NNP,O,O,O+O
2,33,Bukankah,NNP,O,O,O+O
2,33,sudah,MD,O,O,O+O
2,33,Ku-katakan,VB,O,O,O+O
2,33,kepadamu,NN,O,O,O+O
2,33,bahwa,SC,O,O,O+O
2,33,sesungguhnya,RB,O,O,O+O
2,33,Aku,NNP,O,O,O+O
2,33,mengetahui,VB,O,O,O+O
2,33,rahasia,NN,O,O,O+O
2,33,langit,NN,O,O,O+O
2,33,dan,CC,O,O,O+O
2,33,bumi,NN,O,O,O+O
2,33,dan,CC,O,O,O+O
2,33,mengetahui,VB,O,O,O+O
2,33,apa,WH,O,O,O+O
2,33,yang,SC,O,O,O+O
2,33,kamu,VB,O,O,O+O
2,33,lahirkan,VB,O,O,O+O
2,33,dan,CC,O,O,O+O
2,33,apa,WH,O,O,O+O
2,33,yang,SC,O,O,O+O
2,33,kamu,VB,O,O,O+O
2,33,sembunyikan,VB,O,O,O+O
2,34,Dan,CC,O,O,O+O
2,34,ingatlah,NN,O,O,O+O
2,34,ketika,SC,O,O,O+O
2,34,Kami,PRP,O,O,O+O
2,34,berfirman,NN,O,O,O+O
2,34,kepada,IN,O,O,O+O
2,34,para,DT,O,O,O+O
2,34,malaikat,NN,O,O,O+O
2,34,Sujudlah,NNP,O,O,O+O
2,34,kamu,VB,O,O,O+O
2,34,kepada,IN,O,O,O+O
2,34,Adam,NNP,B-PER,B-PER,B-PER+B-PER
2,34,maka,SC,O,O,O+O
2,34,sujudlah,VB,O,O,O+O
2,34,mereka,PRP,O,O,O+O
2,34,kecuali,VB,O,O,O+O
2,34,Iblis,NN,O,O,O+O
2,34,ia,PRP,O,O,O+O
2,34,enggan,NN,O,O,O+O
2,34,dan,CC,O,O,O+O
2,34,takabur,NN,O,O,O+O
2,34,dan,CC,O,O,O+O
2,34,adalah,VB,O,O,O+O
2,34,ia,PRP,O,O,O+O
2,34,termasuk,VB,O,O,O+O
2,34,golongan,NN,O,O,O+O
2,34,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,34,yang,SC,I-PER,I-PER,I-PER+I-PER
2,34,kafir,VB,I-PER,I-PER,I-PER+I-PER
2,35,Dan,CC,O,O,O+O
2,35,Kami,PRP,O,O,O+O
2,35,berfirman,NN,O,O,O+O
2,35,Hai,NNP,O,O,O+O
2,35,Adam,NNP,B-PER,B-PER,B-PER+B-PER
2,35,diamilah,VB,O,O,O+O
2,35,oleh,IN,O,O,O+O
2,35,kamu,NN,O,O,O+O
2,35,dan,CC,O,O,O+O
2,35,isterimu,VB,O,O,O+O
2,35,surga,NN,O,O,O+O
2,35,ini,PR,O,O,O+O
2,35,dan,CC,O,O,O+O
2,35,makanlah,NN,O,O,O+O
2,35,makanan-makanannya,NN,O,O,O+O
2,35,yang,SC,O,O,O+O
2,35,banyak,CD,O,O,O+O
2,35,lagi,RB,O,O,O+O
2,35,baik,JJ,O,O,O+O
2,35,dimana,WH,O,O,O+O
2,35,saja,RB,O,O,O+O
2,35,yang,SC,O,O,O+O
2,35,kamu,VB,O,O,O+O
2,35,sukai,NN,O,O,O+O
2,35,dan,CC,O,O,O+O
2,35,janganlah,NN,O,O,O+O
2,35,kamu,NN,O,O,O+O
2,35,dekati,VB,O,O,O+O
2,35,pohon,NN,O,O,O+O
2,35,ini,PR,O,O,O+O
2,35,yang,SC,O,O,O+O
2,35,menyebabkan,VB,O,O,O+O
2,35,kamu,NN,O,O,O+O
2,35,termasuk,VB,O,O,O+O
2,35,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,35,yang,SC,I-PER,I-PER,I-PER+I-PER
2,35,zalim,NN,I-PER,I-PER,I-PER+I-PER
2,36,Lalu,CC,O,O,O+O
2,36,keduanya,RB,O,O,O+O
2,36,digelincirkan,VB,O,O,O+O
2,36,oleh,IN,O,O,O+O
2,36,syaitan,NN,O,O,O+O
2,36,dari,IN,O,O,O+O
2,36,surga,NN,O,O,O+O
2,36,itu,PR,O,O,O+O
2,36,dan,CC,O,O,O+O
2,36,dikeluarkan,VB,O,O,O+O
2,36,dari,IN,O,O,O+O
2,36,keadaan,NN,O,O,O+O
2,36,semula,NN,O,O,O+O
2,36,dan,CC,O,O,O+O
2,36,Kami,PRP,O,O,O+O
2,36,berfirman,NN,O,O,O+O
2,36,Turunlah,NNP,O,O,O+O
2,36,kamu,VB,O,O,O+O
2,36,sebagian,CD,O,O,O+O
2,36,kamu,NN,O,O,O+O
2,36,menjadi,VB,O,O,O+O
2,36,musuh,NN,O,O,O+O
2,36,bagi,IN,O,O,O+O
2,36,yang,SC,O,O,O+O
2,36,lain,JJ,O,O,O+O
2,36,dan,CC,O,O,O+O
2,36,bagi,IN,O,O,O+O
2,36,kamu,NN,O,O,O+O
2,36,ada,VB,O,O,O+O
2,36,tempat,NN,O,O,O+O
2,36,kediaman,NN,O,O,O+O
2,36,di,IN,O,O,O+O
2,36,bumi,NN,O,O,O+O
2,36,dan,CC,O,O,O+O
2,36,kesenangan,NN,O,O,O+O
2,36,hidup,NN,O,O,O+O
2,36,sampai,IN,O,O,O+O
2,36,waktu,NN,O,O,O+O
2,36,yang,SC,O,O,O+O
2,36,ditentukan,VB,O,O,O+O
2,37,Kemudian,NNP,O,O,O+O
2,37,Adam,NNP,O,O,O+O
2,37,menerima,VB,O,O,O+O
2,37,beberapa,CD,O,O,O+O
2,37,kalimat,NN,O,O,O+O
2,37,dari,IN,O,O,O+O
2,37,Tuhannya,NNP,O,O,O+O
2,37,maka,SC,O,O,O+O
2,37,Allah,NNP,O,O,O+O
2,37,menerima,VB,O,O,O+O
2,37,taubatnya,NN,O,O,O+O
2,37,Sesungguhnya,NNP,O,O,O+O
2,37,Allah,NNP,O,O,O+O
2,37,Maha,NNP,O,O,O+O
2,37,Penerima,NNP,O,O,O+O
2,37,taubat,VB,O,O,O+O
2,37,lagi,RB,O,O,O+O
2,37,Maha,NNP,O,O,O+O
2,37,Penyayang,NNP,O,O,O+O
2,38,Kami,PRP,O,O,O+O
2,38,berfirman,NN,O,O,O+O
2,38,Turunlah,NNP,O,O,O+O
2,38,kamu,VB,O,O,O+O
2,38,semuanya,RB,O,O,O+O
2,38,dari,IN,O,O,O+O
2,38,surga,NN,O,O,O+O
2,38,itu,PR,O,O,O+O
2,38,Kemudian,NNP,O,O,O+O
2,38,jika,SC,O,O,O+O
2,38,datang,VB,O,O,O+O
2,38,petunjuk-Ku,NN,O,O,O+O
2,38,kepadamu,NN,O,O,O+O
2,38,maka,SC,O,O,O+O
2,38,barang,NN,O,O,O+O
2,38,siapa,WH,O,O,O+O
2,38,yang,SC,O,O,O+O
2,38,mengikuti,VB,O,O,O+O
2,38,petunjuk-Ku,NN,O,O,O+O
2,38,niscaya,NN,O,O,O+O
2,38,tidak,NEG,O,O,O+O
2,38,ada,VB,O,O,O+O
2,38,kekhawatiran,NN,O,O,O+O
2,38,atas,IN,O,O,O+O
2,38,mereka,PRP,O,O,O+O
2,38,dan,CC,O,O,O+O
2,38,tidak,NEG,O,O,O+O
2,38,pula,RB,O,O,O+O
2,38,mereka,PRP,O,O,O+O
2,38,bersedih,MD,O,O,O+O
2,38,hati,VB,O,O,O+O
2,39,Adapun,IN,O,O,O+O
2,39,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,39,yang,SC,I-PER,I-PER,I-PER+I-PER
2,39,kafir,NN,I-PER,I-PER,I-PER+I-PER
2,39,dan,CC,O,O,O+O
2,39,mendustakan,VB,O,O,O+O
2,39,ayat-ayat,NN,O,O,O+O
2,39,Kami,PRP,O,O,O+O
2,39,mereka,PRP,O,O,O+O
2,39,itu,PR,O,O,O+O
2,39,penghuni,VB,O,O,O+O
2,39,neraka,SC,O,O,O+O
2,39,mereka,PRP,O,O,O+O
2,39,kekal,VB,O,O,O+O
2,39,di,IN,O,O,O+O
2,39,dalamnya,RB,O,O,O+O
2,40,Hai,NNP,O,O,O+O
2,40,Bani,NNP,B-PER,B-PER,B-PER+B-PER
2,40,Israil,NNP,I-PER,I-PER,I-PER+I-PER
2,40,ingatlah,VB,O,O,O+O
2,40,akan,MD,O,O,O+O
2,40,nikmat-Ku,VB,O,O,O+O
2,40,yang,SC,O,O,O+O
2,40,telah,MD,O,O,O+O
2,40,Aku,NNP,O,O,O+O
2,40,anugerahkan,VB,O,O,O+O
2,40,kepadamu,NN,O,O,O+O
2,40,dan,CC,O,O,O+O
2,40,penuhilah,NN,O,O,O+O
2,40,janjimu,NN,O,O,O+O
2,40,kepada-Ku,NN,O,O,O+O
2,40,niscaya,NN,O,O,O+O
2,40,Aku,NNP,O,O,O+O
2,40,penuhi,VB,O,O,O+O
2,40,janji-Ku,NN,O,O,O+O
2,40,kepadamu,NN,O,O,O+O
2,40,dan,CC,O,O,O+O
2,40,hanya,RB,O,O,O+O
2,40,kepada-Ku-lah,VB,O,O,O+O
2,40,kamu,NN,O,O,O+O
2,40,harus,MD,O,O,O+O
2,40,takut,VB,O,O,O+O
2,40,tunduk,NN,O,O,O+O
2,41,Dan,CC,O,O,O+O
2,41,berimanlah,NN,O,O,O+O
2,41,kamu,NN,O,O,O+O
2,41,kepada,IN,O,O,O+O
2,41,apa,WH,O,O,O+O
2,41,yang,SC,O,O,O+O
2,41,telah,MD,O,O,O+O
2,41,Aku,NNP,O,O,O+O
2,41,turunkan,VB,O,O,O+O
2,41,Al,NNP,O,O,O+O
2,41,Quran,NNP,O,O,O+O
2,41,yang,SC,O,O,O+O
2,41,membenarkan,VB,O,O,O+O
2,41,apa,WH,O,O,O+O
2,41,yang,SC,O,O,O+O
2,41,ada,VB,O,O,O+O
2,41,padamu,NN,O,O,O+O
2,41,Taurat,NNP,O,O,O+O
2,41,dan,CC,O,O,O+O
2,41,janganlah,NN,O,O,O+O
2,41,kamu,NN,O,O,O+O
2,41,menjadi,VB,O,O,O+O
2,41,orang,NN,B-PER,B-PER,B-PER+B-PER
2,41,yang,SC,I-PER,I-PER,I-PER+I-PER
2,41,pertama,OD,I-PER,I-PER,I-PER+I-PER
2,41,kafir,NN,I-PER,I-PER,I-PER+I-PER
2,41,kepadanya,NN,O,O,O+O
2,41,dan,CC,O,O,O+O
2,41,janganlah,NN,O,O,O+O
2,41,kamu,NN,O,O,O+O
2,41,menukarkan,VB,O,O,O+O
2,41,ayat-ayat-Ku,NN,O,O,O+O
2,41,dengan,IN,O,O,O+O
2,41,harga,NN,O,O,O+O
2,41,yang,SC,O,O,O+O
2,41,rendah,JJ,O,O,O+O
2,41,dan,CC,O,O,O+O
2,41,hanya,RB,O,O,O+O
2,41,kepada,IN,O,O,O+O
2,41,Akulah,NNP,O,O,O+O
2,41,kamu,NNP,O,O,O+O
2,41,harus,MD,O,O,O+O
2,41,bertakwa,VB,O,O,O+O
2,42,Dan,CC,O,O,O+O
2,42,janganlah,NN,O,O,O+O
2,42,kamu,NN,O,O,O+O
2,42,campur,NN,O,O,O+O
2,42,adukkan,VB,O,O,O+O
2,42,yang,SC,O,O,O+O
2,42,hak,NN,O,O,O+O
2,42,dengan,IN,O,O,O+O
2,42,yang,SC,O,O,O+O
2,42,bathil,JJ,O,O,O+O
2,42,dan,CC,O,O,O+O
2,42,janganlah,NN,O,O,O+O
2,42,kamu,NN,O,O,O+O
2,42,sembunyikan,VB,O,O,O+O
2,42,yang,SC,O,O,O+O
2,42,hak,NN,O,O,O+O
2,42,itu,PR,O,O,O+O
2,42,sedang,MD,O,O,O+O
2,42,kamu,VB,O,O,O+O
2,42,mengetahui,VB,O,O,O+O
2,43,Dan,CC,O,O,O+O
2,43,dirikanlah,NN,O,O,O+O
2,43,shalat,NN,O,O,O+O
2,43,tunaikanlah,NN,O,O,O+O
2,43,zakat,NN,O,O,O+O
2,43,dan,CC,O,O,O+O
2,43,rukulah,NN,O,O,O+O
2,43,beserta,NN,O,O,O+O
2,43,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,43,yang,SC,I-PER,I-PER,I-PER+I-PER
2,43,ruku,NN,I-PER,I-PER,I-PER+I-PER
2,44,Mengapa,CD,O,O,O+O
2,44,kamu,NN,O,O,O+O
2,44,suruh,NN,O,O,O+O
2,44,orang,NN,O,O,O+O
2,44,lain,JJ,O,O,O+O
2,44,mengerjakan,VB,O,O,O+O
2,44,kebaktian,NN,O,O,O+O
2,44,sedang,MD,O,O,O+O
2,44,kamu,VB,O,O,O+O
2,44,melupakan,VB,O,O,O+O
2,44,diri,NN,O,O,O+O
2,44,kewajibanmu,NN,O,O,O+O
2,44,sendiri,NN,O,O,O+O
2,44,padahal,CC,O,O,O+O
2,44,kamu,NN,O,O,O+O
2,44,membaca,NN,O,O,O+O
2,44,Al,NNP,O,O,O+O
2,44,Kitab,NNP,O,O,O+O
2,44,Taurat,NNP,O,O,O+O
2,44,Maka,NNP,O,O,O+O
2,44,tidaklah,VB,O,O,O+O
2,44,kamu,NN,O,O,O+O
2,44,berpikir,VB,O,O,O+O
2,45,Jadikanlah,NN,O,O,O+O
2,45,sabar,NN,O,O,O+O
2,45,dan,CC,O,O,O+O
2,45,shalat,NN,O,O,O+O
2,45,sebagai,IN,O,O,O+O
2,45,penolongmu,NN,O,O,O+O
2,45,Dan,CC,O,O,O+O
2,45,sesungguhnya,RB,O,O,O+O
2,45,yang,SC,O,O,O+O
2,45,demikian,PR,O,O,O+O
2,45,itu,PR,O,O,O+O
2,45,sungguh,RB,O,O,O+O
2,45,berat,JJ,O,O,O+O
2,45,kecuali,VB,O,O,O+O
2,45,bagi,IN,O,O,O+O
2,45,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,45,yang,SC,I-PER,I-PER,I-PER+I-PER
2,45,khusyu,VB,I-PER,I-PER,I-PER+I-PER
2,46,yaitu,SC,O,O,O+O
2,46,orang-orang,NN,B-PER,B-PER,B-PER+B-PER
2,46,yang,SC,I-PER,I-PER,I-PER+I-PER
2,46,meyakini,VB,I-PER,I-PER,I-PER+I-PER
2,46,bahwa,SC,I-PER,I-PER,I-PER+I-PER
2,46,mereka,PRP,I-PER,I-PER,I-PER+I-PER
2,46,akan,MD,I-PER,I-PER,I-PER+I-PER
2,46,menemui,VB,I-PER,I-PER,I-PER+I-PER
2,46,Tuhannya,NNP,I-PER,I-PER,I-PER+I-PER
2,46,dan,CC,O,O,O+O
2,46,bahwa,SC,O,O,O+O
2,46,mereka,PRP,O,O,O+O
2,46,akan,MD,O,O,O+O
2,46,kembali,VB,O,O,O+O
2,46,kepada-Nya,NN,O,O,O+O
2,47,Hai,NNP,O,O,O+O
2,47,Bani,NNP,B-PER,B-PER,B-PER+B-PER
2,47,Israil,NNP,I-PER,I-PER,I-PER+I-PER
2,47,ingatlah,VB,O,O,O+O
2,47,akan,MD,O,O,O+O
2,47,nikmat-Ku,VB,O,O,O+O
2,47,yang,SC,O,O,O+O
2,47,telah,MD,O,O,O+O
2,47,Aku,NNP,O,O,O+O
2,47,anugerahkan,VB,O,O,O+O
2,47,kepadamu,NN,O,O,O+O
2,47,dan,CC,O,O,O+O
2,47,ingatlah,NN,O,O,O+O
2,47,pula,RB,O,O,O+O
2,47,bahwasanya,VB,O,O,O+O
2,47,Aku,NNP,O,O,O+O
2,47,telah,MD,O,O,O+O
2,47,melebihkan,VB,O,O,O+O
2,47,kamu,NN,O,O,O+O
2,47,atas,IN,O,O,O+O
2,47,segala,CD,O,O,O+O
2,47,umat,NN,O,O,O+O
2,48,Dan,CC,O,O,O+O
2,48,jagalah,MD,O,O,O+O
2,48,dirimu,VB,O,O,O+O
2,48,dari,IN,O,O,O+O
2,48,azab,NN,O,O,O+O
2,48,hari,NN,O,O,O+O
2,48,kiamat,NN,O,O,O+O
2,48,yang,SC,O,O,O+O
2,48,pada,IN,O,O,O+O
2,48,hari,NN,O,O,O+O
2,48,itu,PR,O,O,O+O
2,48,seseorang,PRP,O,O,O+O
2,48,tidak,NEG,O,O,O+O
2,48,dapat,MD,O,O,O+O
2,48,membela,VB,O,O,O+O
2,48,orang,NN,O,O,O+O
2,48,lain,JJ,O,O,O+O
2,48,walau,SC,O,O,O+O
2,48,sedikitpun,VB,O,O,O+O
2,48,dan,CC,O,O,O+O
2,48,begitu,PR,O,O,O+O
2,48,pula,RB,O,O,O+O
2,48,tidak,NEG,O,O,O+O
